"Settlement Date","Issue Name","Symbol","Market","Current Short","Previous Short","Chg","% Change from Previous","Avg Daily Vol","Days to Cover","Revision Flag"
"2024-12-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","291357","299511","-8154","-2.72","272242","1.07",
"2024-11-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","299511","313896","-14385","-4.58","123509","2.43",
"2024-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","313896","299983","13913","4.64","114540","2.74",
"2024-10-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","299983","298473","1510","0.51","66305","4.52",
"2024-10-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","298473","340413","-41940","-12.32","82705","3.61",
"2024-09-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","340413","354395","-13982","-3.95","87063","3.91",
"2024-09-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","354395","363148","-8753","-2.41","102692","3.45",
"2024-08-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","363148","237418","125730","52.96","122413","2.97",
"2024-08-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","237418","278130","-40712","-14.64","109664","2.16",
"2024-07-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","278130","334699","-56569","-16.9","80020","3.48",
"2024-07-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","334699","529123","-194424","-36.74","85230","3.93",
"2024-06-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","529123","467789","61334","13.11","258901","2.04",
"2024-06-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","467789","286503","181286","63.28","158016","2.96",
"2024-05-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","286503","304603","-18100","-5.94","108965","2.63",
"2024-05-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","304603","324614","-20011","-6.16","76787","3.97",
"2024-04-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","324614","367600","-42986","-11.69","96411","3.37",
"2024-04-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","367600","583943","-216343","-37.05","113068","3.25",
"2024-03-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","583943","484014","99929","20.65","127284","4.59",
"2024-03-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","484014","500739","-16725","-3.34","148103","3.27",
"2024-02-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","500739","691566","-190827","-27.59","251447","1.99",
"2024-02-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","691566","393012","298554","75.97","187134","3.7",
"2024-01-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","393012","373185","19827","5.31","206646","1.9",
"2024-01-12","Oramed Pharmaceuticals Inc. Co","ORMP","SC","373185","318003","55182","17.35","158770","2.35",
"2023-12-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","318003","376029","-58026","-15.43","199368","1.6",
"2023-12-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","376029","417777","-41748","-9.99","188098","2",
"2023-11-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","417777","465931","-48154","-10.34","149808","2.79",
"2023-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","465931","449758","16173","3.6","311561","1.5",
"2023-10-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","449758","588357","-138599","-23.56","188088","2.39",
"2023-10-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","588357","601832","-13475","-2.24","118321","4.97",
"2023-09-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","601832","566152","35680","6.3","123549","4.87",
"2023-09-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","566152","450033","116119","25.8","149258","3.79",
"2023-08-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","450033","521594","-71561","-13.72","177765","2.53",
"2023-08-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","521594","501386","20208","4.03","207131","2.52",
"2023-07-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","501386","677000","-175614","-25.94","252143","1.99",
"2023-07-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","677000","797805","-120805","-15.14","224256","3.02",
"2023-06-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","797805","852931","-55126","-6.46","433556","1.84",
"2023-06-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","852931","923309","-70378","-7.62","398925","2.14",
"2023-05-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","923309","486340","436969","89.85","1557740","1",
"2023-05-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","486340","520354","-34014","-6.54","2313349","1",
"2023-04-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","520354","781206","-260852","-33.39","267881","1.94",
"2023-04-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","781206","789341","-8135","-1.03","328590","2.38",
"2023-03-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","789341","985705","-196364","-19.92","496413","1.59",
"2023-03-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","985705","1063711","-78006","-7.33","749840","1.31",
"2023-02-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1063711","978543","85168","8.7","733385","1.45",
"2023-02-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","978543","946038","32505","3.44","1630032","1",
"2023-01-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","946038","2748803","-1802765","-65.58","2618593","1",
"2023-01-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2748803","2818450","-69647","-2.47","5046601","1",
"2022-12-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2818450","2692915","125535","4.66","609559","4.62",
"2022-12-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2692915","2753289","-60374","-2.19","244713","11",
"2022-11-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2753289","2908697","-155408","-5.34","297953","9.24",
"2022-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2908697","3022583","-113886","-3.77","315289","9.23",
"2022-10-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3022583","2996625","25958","0.87","208513","14.5",
"2022-10-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2996625","3101723","-105098","-3.39","204423","14.66",
"2022-09-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3101723","2955113","146610","4.96","280377","11.06",
"2022-09-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2955113","2971918","-16805","-0.57","301336","9.81",
"2022-08-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2971918","2994918","-23000","-0.77","298123","9.97",
"2022-08-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2994918","3212455","-217537","-6.77","512172","5.85",
"2022-07-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3212455","3591715","-379260","-10.56","662200","4.85",
"2022-07-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3591715","2762654","829061","30.01","5522436","1",
"2022-06-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2762654","3696551","-933897","-25.26","1237196","2.23",
"2022-06-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3696551","3277645","418906","12.78","672234","5.5",
"2022-05-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3277645","3227602","50043","1.55","684026","4.79",
"2022-05-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","3227602","2563022","664580","25.93","1142641","2.82",
"2022-04-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2563022","2209129","353893","16.02","581375","4.41",
"2022-04-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2209129","2370773","-161644","-6.82","618100","3.57",
"2022-03-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2370773","2264656","106117","4.69","386276","6.14",
"2022-03-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2264656","2203527","61129","2.77","372845","6.07",
"2022-02-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2203527","2247080","-43553","-1.94","489396","4.5",
"2022-02-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2247080","2195890","51190","2.33","1099168","2.04",
"2022-01-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2195890","2011682","184208","9.16","836275","2.63",
"2022-01-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2011682","2209594","-197912","-8.96","735591","2.73",
"2021-12-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2209594","2014506","195088","9.68","909840","2.43",
"2021-12-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2014506","901638","1112868","123.43","794283","2.54",
"2021-11-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","901638","933356","-31718","-3.4","1320932","1",
"2021-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","933356","967385","-34029","-3.52","1080709","1",
"2021-10-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","967385","1049674","-82289","-7.84","420868","2.3",
"2021-10-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1049674","1086421","-36747","-3.38","530579","1.98",
"2021-09-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1086421","1119966","-33545","-3","910393","1.19",
"2021-09-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1119966","1187976","-68010","-5.72","775548","1.44",
"2021-08-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1187976","1381065","-193089","-13.98","786894","1.51",
"2021-08-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1381065","1906142","-525077","-27.55","1417747","1",
"2021-07-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1906142","2241373","-335231","-14.96","744059","2.56",
"2021-07-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2241373","2390354","-148981","-6.23","546609","4.1",
"2021-06-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2390354","2163567","226787","10.48","672557","3.55",
"2021-06-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2163567","2481126","-317559","-12.8","588479","3.68","R"
"2021-05-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2481491","2503031","-21540","-0.86","320975","7.73",
"2021-05-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2503031","2332870","170161","7.29","415069","6.03",
"2021-04-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2332870","2232255","100615","4.51","438797","5.32",
"2021-04-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2232255","2224039","8216","0.37","301884","7.39",
"2021-03-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","2224039","1809139","414900","22.93","1548864","1.44",
"2021-03-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1809139","1739111","70028","4.03","415469","4.35",
"2021-02-26","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1739111","1816947","-77836","-4.28","479736","3.63",
"2021-02-12","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1816947","1245142","571805","45.92","1228233","1.48",
"2021-01-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1245142","807707","437435","54.16","919105","1.35",
"2021-01-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","807707","946348","-138641","-14.65","148375","5.44",
"2020-12-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","946348","1113867","-167519","-15.04","388530","2.44",
"2020-12-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","1113867","278744","835123","299.6","852228","1.31",
"2020-11-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","278744","218154","60590","27.77","882591","1",
"2020-11-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","218154","221365","-3211","-1.45","88543","2.46",
"2020-10-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","221365","174130","47235","27.13","107221","2.06",
"2020-10-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","174130","176036","-1906","-1.08","90535","1.92",
"2020-09-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","176036","193092","-17056","-8.83","312994","1",
"2020-09-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","193092","257127","-64035","-24.9","104062","1.86",
"2020-08-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","257127","229646","27481","11.97","60317","4.26",
"2020-08-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","229646","231927","-2281","-0.98","57802","3.97",
"2020-07-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","231927","194531","37396","19.22","97979","2.37",
"2020-07-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","194531","214698","-20167","-9.39","75844","2.56",
"2020-06-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","214698","257389","-42691","-16.59","182363","1.18",
"2020-06-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","257389","228679","28710","12.55","159387","1.61",
"2020-05-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","228679","210387","18292","8.69","59371","3.85",
"2020-05-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","210387","160485","49902","31.09","112848","1.86",
"2020-04-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","160485","164296","-3811","-2.32","106654","1.5",
"2020-04-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","164296","229315","-65019","-28.35","63873","2.57",
"2020-03-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","229315","190468","38847","20.4","107496","2.13",
"2020-03-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","190468","596783","-406315","-68.08","116892","1.63",
"2020-02-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","596783","549684","47099","8.57","238466","2.5",
"2020-02-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","549684","556766","-7082","-1.27","85353","6.44",
"2020-01-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","556766","442312","114454","25.88","82861","6.72",
"2020-01-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","442312","448647","-6335","-1.41","140935","3.14",
"2019-12-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","448647","586252","-137605","-23.47","146675","3.06",
"2019-12-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","586252","193611","392641","202.8","685005","1",
"2019-11-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","193611","45139","148472","328.92","230661","1",
"2019-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","45139","46767","-1628","-3.48","102110","1",
"2019-10-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","46767","59214","-12447","-21.02","31920","1.47",
"2019-10-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","59214","67025","-7811","-11.65","42830","1.38",
"2019-09-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","67025","60592","6433","10.62","53959","1.24",
"2019-09-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","60592","47606","12986","27.28","145407","1",
"2019-08-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","47606","36250","11356","31.33","14499","3.28",
"2019-08-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","36250","38910","-2660","-6.84","18992","1.91",
"2019-07-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","38910","50936","-12026","-23.61","44285","1",
"2019-07-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","50936","49109","1827","3.72","18235","2.79",
"2019-06-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","49109","41496","7613","18.35","35369","1.39",
"2019-06-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","41496","33055","8441","25.54","34266","1.21",
"2019-05-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","33055","29921","3134","10.47","104804","1",
"2019-05-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","29921","32600","-2679","-8.22","20244","1.48",
"2019-04-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","32600","53501","-20901","-39.07","37639","1",
"2019-04-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","53501","58862","-5361","-9.11","123937","1",
"2019-03-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","58862","21633","37229","172.09","151980","1",
"2019-03-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","21633","17602","4031","22.9","18882","1.15",
"2019-02-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","17602","27962","-10360","-37.05","15406","1.14",
"2019-02-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","27962","219744","-191782","-87.28","27956","1",
"2019-01-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","219744","309503","-89759","-29","86821","2.53",
"2019-01-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","309503","327762","-18259","-5.57","23655","13.08",
"2018-12-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","327762","307107","20655","6.73","57796","5.67",
"2018-12-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","307107","303496","3611","1.19","29126","10.54",
"2018-11-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","303496","293870","9626","3.28","21065","14.41",
"2018-11-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","293870","292906","964","0.33","21237","13.84",
"2018-10-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","292906","293339","-433","-0.15","26703","10.97",
"2018-10-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","293339","284224","9115","3.21","31964","9.18",
"2018-09-28","Oramed Pharmaceuticals Inc. Co","ORMP","SC","284224","284516","-292","-0.1","23982","11.85",
"2018-09-14","Oramed Pharmaceuticals Inc. Co","ORMP","SC","284516","279387","5129","1.84","31162","9.13",
"2018-08-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","279387","293467","-14080","-4.8","29188","9.57",
"2018-08-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","293467","172266","121201","70.36","62930","4.66",
"2018-07-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","172266","179139","-6873","-3.84","50769","3.39",
"2018-07-13","Oramed Pharmaceuticals Inc. Co","ORMP","SC","179139","162306","16833","10.37","76120","2.35",
"2018-06-29","Oramed Pharmaceuticals Inc. Co","ORMP","SC","162306","163003","-697","-0.43","26334","6.16",
"2018-06-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","163003","165556","-2553","-1.54","19761","8.25",
"2018-05-31","Oramed Pharmaceuticals Inc. Co","ORMP","SC","165556","161959","3597","2.22","33424","4.95",
"2018-05-15","Oramed Pharmaceuticals Inc. Co","ORMP","SC","161959","134702","27257","20.24","18578","8.72",
"2018-04-30","Oramed Pharmaceuticals Inc. Co","ORMP","SC","134702","136219","-1517","-1.11","16358","8.23",
"2018-04-13","Oramed Pharmaceuticals Inc. -","ORMP","SC","136219","145286","-9067","-6.24","18206","7.48",
"2018-03-29","Oramed Pharmaceuticals Inc. -","ORMP","SC","145286","129842","15444","11.89","24456","5.94",
"2018-03-15","Oramed Pharmaceuticals Inc. -","ORMP","SC","129842","127099","2743","2.16","13847","9.38",
"2018-02-28","Oramed Pharmaceuticals Inc. -","ORMP","SC","127099","151316","-24217","-16","24174","5.26",
"2018-02-15","Oramed Pharmaceuticals Inc. -","ORMP","SC","151316","185555","-34239","-18.45","24220","6.25",
"2018-01-31","Oramed Pharmaceuticals Inc. -","ORMP","SC","185555","142395","43160","30.31","53967","3.44",
"2018-01-12","Oramed Pharmaceuticals Inc. -","ORMP","SC","142395","147598","-5203","-3.53","27616","5.16",
"2017-12-29","Oramed Pharmaceuticals Inc. -","ORMP","SC","147598","155559","-7961","-5.12","46758","3.16",
